voltage_list,tap,reg_voltage,vreg,ptratio,v_base,patamar
"[0.9805099964141846, 1.0169299840927124, 1.016950011253357, 1.047819972038269, 1.0376700162887573]",-6,0.98305,121.954339155902,63.496,7967.433714816837,8346
"[0.9805399775505066, 1.0169700384140015, 1.0169899463653564, 1.0478700399398804, 1.0377099514007568]",-6,0.98308,121.954339155902,63.496,7967.433714816837,8347
"[0.9805799722671509, 1.0170199871063232, 1.0170400142669678, 1.0479199886322021, 1.037750005722046]",-6,0.98311,121.954339155902,63.496,7967.433714816837,8348
"[0.9806100130081177, 1.0170600414276123, 1.0170799493789673, 1.0479700565338135, 1.0377899408340454]",-6,0.98314,121.954339155902,63.496,7967.433714816837,8349
"[0.980650007724762, 1.0170999765396118, 1.0171200037002563, 1.0480200052261353, 1.0378299951553345]",-6,0.98318,121.954339155902,63.496,7967.433714816837,8350
"[0.980679988861084, 1.0171500444412231, 1.0171699523925781, 1.048069953918457, 1.0378700494766235]",-6,0.98321,121.954339155902,63.496,7967.433714816837,8351
"[0.9807199835777283, 1.0171899795532227, 1.0172100067138672, 1.0481200218200684, 1.037909984588623]",-6,0.98324,121.954339155902,63.496,7967.433714816837,8352
"[0.9807500243186951, 1.0172300338745117, 1.0172499418258667, 1.0481699705123901, 1.037950038909912]",-6,0.98328,121.954339155902,63.496,7967.433714816837,8353
"[0.9807800054550171, 1.0172799825668335, 1.017300009727478, 1.0482200384140015, 1.0379899740219116]",-6,0.98331,121.954339155902,63.496,7967.433714816837,8354
"[0.9808200001716614, 1.0173200368881226, 1.0173399448394775, 1.0482699871063232, 1.0380300283432007]",-6,0.98334,121.954339155902,63.496,7967.433714816837,8355
"[0.9808499813079834, 1.0173699855804443, 1.0173900127410889, 1.0483200550079346, 1.0380699634552002]",-6,0.98338,121.954339155902,63.496,7967.433714816837,8356
"[0.9808899760246277, 1.0174100399017334, 1.0174299478530884, 1.0483700037002563, 1.0381100177764893]",-6,0.98341,121.954339155902,63.496,7967.433714816837,8357
"[0.9809200167655945, 1.017449975013733, 1.0174700021743774, 1.0484199523925781, 1.0381499528884888]",-6,0.98344,121.954339155902,63.496,7967.433714816837,8358
"[0.9809600114822388, 1.017490029335022, 1.0175100564956665, 1.0484700202941895, 1.0381900072097778]",-6,0.98347,121.954339155902,63.496,7967.433714816837,8359
"[0.9809899926185608, 1.0175399780273438, 1.0175600051879883, 1.0485199689865112, 1.0382299423217773]",-6,0.98351,121.954339155902,63.496,7967.433714816837,8360
"[0.9810299873352051, 1.0175800323486328, 1.0176000595092773, 1.0485700368881226, 1.0382699966430664]",-6,0.98354,121.954339155902,63.496,7967.433714816837,8361
"[0.9810600280761719, 1.0176299810409546, 1.0176399946212769, 1.0486199855804443, 1.0383000373840332]",-6,0.98357,121.954339155902,63.496,7967.433714816837,8362
"[0.9810900092124939, 1.0176700353622437, 1.0176899433135986, 1.0486700534820557, 1.0383399724960327]",-6,0.9836,121.954339155902,63.496,7967.433714816837,8363
"[0.9811300039291382, 1.0177099704742432, 1.0177299976348877, 1.0487200021743774, 1.0383800268173218]",-6,0.98364,121.954339155902,63.496,7967.433714816837,8364
"[0.9811699986457825, 1.0177600383758545, 1.0177799463272095, 1.0487799644470215, 1.0384299755096436]",-6,0.98368,121.954339155902,63.496,7967.433714816837,8365
"[0.9811999797821045, 1.0178099870681763, 1.0178200006484985, 1.0488300323486328, 1.0384700298309326]",-6,0.98371,121.954339155902,63.496,7967.433714816837,8366
"[0.9812399744987488, 1.0178500413894653, 1.0178699493408203, 1.0488799810409546, 1.0385099649429321]",-6,0.98374,121.954339155902,63.496,7967.433714816837,8367
"[0.9812700152397156, 1.0178899765014648, 1.0179100036621094, 1.048930048942566, 1.0385500192642212]",-6,0.98377,121.954339155902,63.496,7967.433714816837,8368
"[0.9813100099563599, 1.0179400444030762, 1.0179500579833984, 1.0489799976348877, 1.0385899543762207]",-6,0.98381,121.954339155902,63.496,7967.433714816837,8369
"[0.9813399910926819, 1.0179799795150757, 1.0180000066757202, 1.0490299463272095, 1.0386300086975098]",-6,0.98384,121.954339155902,63.496,7967.433714816837,8370
"[0.9813799858093262, 1.018030047416687, 1.0180399417877197, 1.0490800142288208, 1.0386699438095093]",-6,0.98387,121.954339155902,63.496,7967.433714816837,8371
"[0.981410026550293, 1.0180699825286865, 1.0180799961090088, 1.0491299629211426, 1.038699984550476]",-6,0.98391,121.954339155902,63.496,7967.433714816837,8372
"[0.981440007686615, 1.0181100368499756, 1.0181299448013306, 1.049180030822754, 1.0387400388717651]",-6,0.98394,121.954339155902,63.496,7967.433714816837,8373
"[0.9814800024032593, 1.018149971961975, 1.0181699991226196, 1.0492299795150757, 1.0387799739837646]",-6,0.98397,121.954339155902,63.496,7967.433714816837,8374
"[0.9815099835395813, 1.0182000398635864, 1.0182100534439087, 1.049280047416687, 1.0388200283050537]",-6,0.984,121.954339155902,63.496,7967.433714816837,8375
"[0.9815499782562256, 1.018239974975586, 1.0182600021362305, 1.0493299961090088, 1.0388599634170532]",-6,0.98404,121.954339155902,63.496,7967.433714816837,8376
"[0.9815800189971924, 1.018280029296875, 1.0183000564575195, 1.0493799448013306, 1.0389000177383423]",-6,0.98407,121.954339155902,63.496,7967.433714816837,8377
"[0.9816200137138367, 1.0183299779891968, 1.018339991569519, 1.049430012702942, 1.0389399528503418]",-6,0.9841,121.954339155902,63.496,7967.433714816837,8378
"[0.9816499948501587, 1.0183700323104858, 1.0183900594711304, 1.0494799613952637, 1.0389800071716309]",-6,0.98414,121.954339155902,63.496,7967.433714816837,8379
"[0.981689989566803, 1.0184099674224854, 1.0184299945831299, 1.049530029296875, 1.0390199422836304]",-6,0.98417,121.954339155902,63.496,7967.433714816837,8380
"[0.9817299842834473, 1.0184600353240967, 1.0184799432754517, 1.049589991569519, 1.0390700101852417]",-6,0.98421,121.954339155902,63.496,7967.433714816837,8381
"[0.9817600250244141, 1.0184999704360962, 1.0185199975967407, 1.049630045890808, 1.0391000509262085]",-6,0.98424,121.954339155902,63.496,7967.433714816837,8382
"[0.9817900061607361, 1.0185500383377075, 1.0185600519180298, 1.0496799945831299, 1.039139986038208]",-6,0.98427,121.954339155902,63.496,7967.433714816837,8383
"[0.9818300008773804, 1.018589973449707, 1.0186100006103516, 1.0497299432754517, 1.039180040359497]",-6,0.9843,121.954339155902,63.496,7967.433714816837,8384
"[0.9818599820137024, 1.018630027770996, 1.0186500549316406, 1.049780011177063, 1.0392199754714966]",-6,0.98434,121.954339155902,63.496,7967.433714816837,8385
"[0.9818999767303467, 1.0186799764633179, 1.0186899900436401, 1.0498299598693848, 1.0392600297927856]",-6,0.98437,121.954339155902,63.496,7967.433714816837,8386
"[0.9819300174713135, 1.018720030784607, 1.0187400579452515, 1.0498900413513184, 1.0392999649047852]",-6,0.9844,121.954339155902,63.496,7967.433714816837,8387
"[0.9819700121879578, 1.0187599658966064, 1.018779993057251, 1.0499299764633179, 1.0393400192260742]",-6,0.98444,121.954339155902,63.496,7967.433714816837,8388
"[0.9819999933242798, 1.0188100337982178, 1.0188299417495728, 1.0499900579452515, 1.039389967918396]",-6,0.98447,121.954339155902,63.496,7967.433714816837,8389
"[0.9820399880409241, 1.0188499689102173, 1.0188699960708618, 1.050029993057251, 1.0394200086593628]",-6,0.9845,121.954339155902,63.496,7967.433714816837,8390
"[0.9820700287818909, 1.0188900232315063, 1.0189100503921509, 1.0500799417495728, 1.0394599437713623]",-6,0.98453,121.954339155902,63.496,7967.433714816837,8391
"[0.9821000099182129, 1.0189399719238281, 1.0189599990844727, 1.050130009651184, 1.0394999980926514]",-6,0.98457,121.954339155902,63.496,7967.433714816837,8392
"[0.9821400046348572, 1.0189800262451172, 1.0190000534057617, 1.0501899719238281, 1.0395400524139404]",-6,0.9846,121.954339155902,63.496,7967.433714816837,8393
"[0.9821799993515015, 1.019029974937439, 1.0190500020980835, 1.0502400398254395, 1.03957998752594]",-6,0.98464,121.954339155902,63.496,7967.433714816837,8394
"[0.9822099804878235, 1.019070029258728, 1.0190900564193726, 1.0502899885177612, 1.039620041847229]",-6,0.98467,121.954339155902,63.496,7967.433714816837,8395
"[0.9822400212287903, 1.0191099643707275, 1.019129991531372, 1.0503400564193726, 1.0396599769592285]",-6,0.9847,121.954339155902,63.496,7967.433714816837,8396
"[0.9822800159454346, 1.0191600322723389, 1.0191700458526611, 1.0503900051116943, 1.0397000312805176]",-6,0.98473,121.954339155902,63.496,7967.433714816837,8397
"[0.9823099970817566, 1.0191999673843384, 1.019219994544983, 1.0504399538040161, 1.039739966392517]",-6,0.98477,121.954339155902,63.496,7967.433714816837,8398
"[0.9823499917984009, 1.0192400217056274, 1.019260048866272, 1.0504900217056274, 1.0397800207138062]",-6,0.9848,121.954339155902,63.496,7967.433714816837,8399
"[0.9823799729347229, 1.0192899703979492, 1.0192999839782715, 1.0505399703979492, 1.0398199558258057]",-6,0.98483,121.954339155902,63.496,7967.433714816837,8400
"[0.9824100136756897, 1.0193300247192383, 1.0193500518798828, 1.0505900382995605, 1.0398600101470947]",-6,0.98486,121.431508733853,63.496,7967.433714816837,8401
"[0.9824000000953674, 1.019320011138916, 1.0193300247192383, 1.0505800247192383, 1.0398499965667725]",-6,0.98485,121.431508733853,63.496,7967.433714816837,8402
"[0.9823799729347229, 1.0192999839782715, 1.019320011138916, 1.0505599975585938, 1.0398499965667725]",-6,0.98483,121.431508733853,63.496,7967.433714816837,8403
"[0.9823700189590454, 1.0192899703979492, 1.0192999839782715, 1.0505499839782715, 1.0398399829864502]",-6,0.98482,121.431508733853,63.496,7967.433714816837,8404
"[0.9823499917984009, 1.0192699432373047, 1.0192899703979492, 1.0505399703979492, 1.039829969406128]",-6,0.9848,121.431508733853,63.496,7967.433714816837,8405
"[0.9822800159454346, 1.0192999839782715, 1.0193099975585938, 1.0506399869918823, 1.0401400327682495]",-6,0.98473,121.431508733853,63.496,7967.433714816837,8406
"[0.98225998878479, 1.0192699432373047, 1.0192899703979492, 1.0506199598312378, 1.040120005607605]",-6,0.98471,121.431508733853,63.496,7967.433714816837,8407
"[0.9822400212287903, 1.019260048866272, 1.019279956817627, 1.0506000518798828, 1.0401099920272827]",-6,0.9847,121.431508733853,63.496,7967.433714816837,8408
"[0.9822199940681458, 1.0192400217056274, 1.019260048866272, 1.0505900382995605, 1.0400999784469604]",-6,0.98468,121.431508733853,63.496,7967.433714816837,8409
"[0.9822099804878235, 1.0192300081253052, 1.0192500352859497, 1.0505800247192383, 1.0400999784469604]",-6,0.98466,121.431508733853,63.496,7967.433714816837,8410
"[0.9821900129318237, 1.0192099809646606, 1.0192300081253052, 1.0505599975585938, 1.0400899648666382]",-6,0.98465,121.431508733853,63.496,7967.433714816837,8411
"[0.9821699857711792, 1.0191999673843384, 1.019219994544983, 1.0505499839782715, 1.040079951286316]",-6,0.98463,121.431508733853,63.496,7967.433714816837,8412
"[0.9821599721908569, 1.0191800594329834, 1.0191999673843384, 1.0505399703979492, 1.040079951286316]",-6,0.98462,121.431508733853,63.496,7967.433714816837,8413
"[0.9821400046348572, 1.0191700458526611, 1.0191800594329834, 1.0505199432373047, 1.0400700569152832]",-6,0.9846,121.431508733853,63.496,7967.433714816837,8414
"[0.9821199774742126, 1.0191500186920166, 1.0191700458526611, 1.050510048866272, 1.040060043334961]",-6,0.98459,121.431508733853,63.496,7967.433714816837,8415
"[0.9821100234985352, 1.0191400051116943, 1.0191500186920166, 1.0505000352859497, 1.0400500297546387]",-6,0.98457,121.431508733853,63.496,7967.433714816837,8416
"[0.9820899963378906, 1.0191199779510498, 1.0191400051116943, 1.0504900217056274, 1.0400500297546387]",-6,0.98456,121.431508733853,63.496,7967.433714816837,8417
"[0.9820700287818909, 1.0191099643707275, 1.0191199779510498, 1.050469994544983, 1.0400400161743164]",-6,0.98454,121.431508733853,63.496,7967.433714816837,8418
"[0.975820004940033, 1.0130200386047363, 1.0130399465560913, 1.0445300340652466, 1.0337400436401367]",-7,0.97828,121.431508733853,63.496,7967.433714816837,8419
"[0.9757999777793884, 1.013010025024414, 1.0130300521850586, 1.0445200204849243, 1.0337400436401367]",-7,0.97827,121.431508733853,63.496,7967.433714816837,8420
"[0.9757800102233887, 1.0129899978637695, 1.013010025024414, 1.044510006904602, 1.0337400436401367]",-7,0.97825,121.431508733853,63.496,7967.433714816837,8421
"[0.9757699966430664, 1.0129799842834473, 1.0130000114440918, 1.0444999933242798, 1.0337300300598145]",-7,0.97824,121.431508733853,63.496,7967.433714816837,8422
"[0.9757500290870667, 1.0129599571228027, 1.0129799842834473, 1.0444799661636353, 1.0337200164794922]",-7,0.97822,121.431508733853,63.496,7967.433714816837,8423
"[0.9757300019264221, 1.0129499435424805, 1.012969970703125, 1.044469952583313, 1.03371000289917]",-7,0.97821,121.431508733853,63.496,7967.433714816837,8424
"[0.9757199883460999, 1.0129300355911255, 1.0129499435424805, 1.0444600582122803, 1.03371000289917]",-7,0.97819,121.431508733853,63.496,7967.433714816837,8425
"[0.9757000207901001, 1.0129200220108032, 1.0129400491714478, 1.0444400310516357, 1.0336999893188477]",-7,0.97818,121.431508733853,63.496,7967.433714816837,8426
"[0.9756799936294556, 1.0128999948501587, 1.0129200220108032, 1.0444300174713135, 1.0336899757385254]",-7,0.97816,121.431508733853,63.496,7967.433714816837,8427
"[0.9756699800491333, 1.0128899812698364, 1.012910008430481, 1.0444200038909912, 1.0336899757385254]",-7,0.97814,121.431508733853,63.496,7967.433714816837,8428
"[0.9756500124931335, 1.012869954109192, 1.0128899812698364, 1.0443999767303467, 1.0336799621582031]",-7,0.97813,121.431508733853,63.496,7967.433714816837,8429
"[0.975629985332489, 1.0128599405288696, 1.0128799676895142, 1.0443899631500244, 1.0336699485778809]",-7,0.97811,121.431508733853,63.496,7967.433714816837,8430
"[0.9756199717521667, 1.0128400325775146, 1.0128599405288696, 1.0443799495697021, 1.0336699485778809]",-7,0.9781,121.431508733853,63.496,7967.433714816837,8431
"[0.975600004196167, 1.0128300189971924, 1.012850046157837, 1.0443600416183472, 1.0336600542068481]",-7,0.97808,121.431508733853,63.496,7967.433714816837,8432
"[0.9755799770355225, 1.0128099918365479, 1.0128300189971924, 1.044350028038025, 1.0336500406265259]",-7,0.97807,121.431508733853,63.496,7967.433714816837,8433
"[0.975570023059845, 1.0127999782562256, 1.0128200054168701, 1.0443400144577026, 1.0336400270462036]",-7,0.97805,121.431508733853,63.496,7967.433714816837,8434
"[0.9755499958992004, 1.012779951095581, 1.0127999782562256, 1.0443300008773804, 1.0336400270462036]",-7,0.97803,121.431508733853,63.496,7967.433714816837,8435
"[0.9755300283432007, 1.0127700567245483, 1.0127899646759033, 1.0443099737167358, 1.0336300134658813]",-7,0.97802,121.431508733853,63.496,7967.433714816837,8436
"[0.9755200147628784, 1.0127500295639038, 1.0127700567245483, 1.0442999601364136, 1.033619999885559]",-7,0.978,121.431508733853,63.496,7967.433714816837,8437
"[0.9754999876022339, 1.0127400159835815, 1.012760043144226, 1.0442899465560913, 1.033619999885559]",-7,0.97799,121.431508733853,63.496,7967.433714816837,8438
"[0.9754800200462341, 1.012719988822937, 1.0127400159835815, 1.0442700386047363, 1.0336099863052368]",-7,0.97797,121.431508733853,63.496,7967.433714816837,8439
"[0.9754700064659119, 1.0127099752426147, 1.0127300024032593, 1.044260025024414, 1.0335999727249146]",-7,0.97796,121.431508733853,63.496,7967.433714816837,8440
"[0.9754499793052673, 1.0126999616622925, 1.0127099752426147, 1.0442500114440918, 1.0335999727249146]",-7,0.97794,121.431508733853,63.496,7967.433714816837,8441
"[0.9754300117492676, 1.0126800537109375, 1.0126999616622925, 1.0442399978637695, 1.0335899591445923]",-7,0.97793,121.431508733853,63.496,7967.433714816837,8442
"[0.9754199981689453, 1.0126700401306152, 1.0126800537109375, 1.044219970703125, 1.03357994556427]",-7,0.97791,121.431508733853,63.496,7967.433714816837,8443
"[0.9753999710083008, 1.0126500129699707, 1.0126700401306152, 1.0442099571228027, 1.03357994556427]",-7,0.9779,121.431508733853,63.496,7967.433714816837,8444
"[0.975380003452301, 1.0126399993896484, 1.0126500129699707, 1.0441999435424805, 1.0335700511932373]",-7,0.97788,121.431508733853,63.496,7967.433714816837,8445
"[0.9753699898719788, 1.012619972229004, 1.0126399993896484, 1.0441800355911255, 1.033560037612915]",-7,0.97786,121.431508733853,63.496,7967.433714816837,8446
"[0.975350022315979, 1.0126099586486816, 1.012619972229004, 1.0441700220108032, 1.0335500240325928]",-7,0.97785,121.431508733853,63.496,7967.433714816837,8447
"[0.9753299951553345, 1.0125900506973267, 1.0126099586486816, 1.044160008430481, 1.0335500240325928]",-7,0.97783,121.431508733853,63.496,7967.433714816837,8448
"[0.9753100275993347, 1.0125700235366821, 1.0125900506973267, 1.0441399812698364, 1.0335400104522705]",-7,0.97781,121.431508733853,63.496,7967.433714816837,8449
"[0.9753000140190125, 1.0125600099563599, 1.0125800371170044, 1.0441299676895142, 1.0335299968719482]",-7,0.9778,121.431508733853,63.496,7967.433714816837,8450
"[0.9752799868583679, 1.0125399827957153, 1.0125600099563599, 1.044119954109192, 1.033519983291626]",-7,0.97778,121.431508733853,63.496,7967.433714816837,8451
"[0.9752600193023682, 1.012529969215393, 1.0125499963760376, 1.044100046157837, 1.033519983291626]",-7,0.97777,121.431508733853,63.496,7967.433714816837,8452
"[0.9752500057220459, 1.0125099420547485, 1.012529969215393, 1.0440900325775146, 1.0335099697113037]",-7,0.97775,121.431508733853,63.496,7967.433714816837,8453
"[0.9752299785614014, 1.0125000476837158, 1.0125199556350708, 1.0440800189971924, 1.0334999561309814]",-7,0.97774,121.431508733853,63.496,7967.433714816837,8454
"[0.9752100110054016, 1.0124800205230713, 1.0125000476837158, 1.0440599918365479, 1.0334999561309814]",-7,0.97772,121.431508733853,63.496,7967.433714816837,8455
